event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
env_step,4030.777137385001,3330000,1918,0.010000000000000009,100000,3327620,1.7338183819800614,2000,2000,,,,,
env_step,4095.6645965019998,3340000,1943,0.010000000000000009,100000,3337620,1.8058773867934943,2000,2000,,,,,
episode,4113.015653930001,3342655,1950,0.010000000000000009,100000,3340275,1.808165792658925,2000,2000,0.0,977.6891459034646,398.48,421.12,1024
env_step,4160.69539275,3350000,1965,0.010000000000000009,100000,3347620,1.8326050562560559,2000,2000,,,,,
env_step,4226.259810658001,3360000,1994,0.010000000000000009,100000,3357620,1.8273790295422077,2000,2000,,,,,
episode,4239.662723018,3362076,2000,0.010000000000000009,100000,3359696,1.899658213853836,2000,2000,0.0,955.1616661286344,388.42,429.44,1024
env_step,4291.3363592099995,3370000,2023,0.010000000000000009,100000,3367620,1.9109767816960812,2000,2000,,,,,
env_step,4356.722558699999,3380000,2046,0.010000000000000009,100000,3377620,1.904276979237795,2000,2000,,,,,
episode,4367.150501425,3381537,2050,0.010000000000000009,100000,3379157,1.9372497348189355,2000,2000,0.0,954.6803125259523,389.22,412.16,1024
env_step,4421.586689497,3390000,2070,0.010000000000000009,100000,3387620,1.8898324258476495,2000,2000,,,,,
env_step,4486.170735947,3400000,2097,0.010000000000000009,100000,3397620,1.856848154038191,2000,2000,,,,,
