event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
episode,3844.7629256250802,570051,4550,0.050000000000000044,100000,568052,2.349257611706853,2000,2000,0.0,266.1977229838995,125.72,109.44,256
episode,3890.0144124170765,576852,4600,0.050000000000000044,100000,574853,2.3310740109980106,2000,2000,0.0,295.0367906384756,136.02,131.2,256
env_step,3909.8199653341435,580000,4624,0.050000000000000044,100000,578001,2.380912744700909,2000,2000,,,,,
episode,3931.252907874994,583156,4650,0.050000000000000044,100000,581157,2.336743977457285,2000,2000,0.0,267.3160604169313,126.08,113.28,256
episode,3974.8553760000505,589657,4700,0.050000000000000044,100000,587658,2.393535858973861,2000,2000,0.0,278.74950638708435,130.02,118.4,256
env_step,3977.0005537921097,590000,4702,0.050000000000000044,100000,588001,2.397928385108709,2000,2000,,,,,
episode,4020.0942776671145,596518,4750,0.050000000000000044,100000,594519,2.5411312259584666,2000,2000,0.0,295.6314202491396,137.22,122.24,256
env_step,4043.503498208942,600000,4777,0.050000000000000044,100000,598001,2.3777003416121008,2000,2000,,,,,
episode,4065.57960191695,603358,4800,0.050000000000000044,100000,601359,2.257796146273613,2000,2000,0.0,296.78324390768995,136.8,126.08,256
env_step,4107.499670125078,610000,4849,0.050000000000000044,100000,608001,2.3985724121779204,2000,2000,,,,,
episode,4107.536966125015,610005,4850,0.050000000000000044,100000,608006,2.3983153958767653,2000,2000,0.0,283.47902870705565,132.94,113.28,256
episode,4148.857170959003,616831,4900,0.050000000000000044,100000,614832,2.495100276827812,2000,2000,0.0,294.8871234787657,136.52,122.88,256
env_step,4167.709641166963,620000,4925,0.050000000000000044,100000,618001,2.3866379764676093,2000,2000,,,,,
episode,4188.258457584074,623205,4950,0.050000000000000044,100000,621206,2.379537187218666,2000,2000,0.0,271.9773147868741,127.48,113.92,256
episode,4224.63009279198,629238,5000,0.050000000000000044,100000,627239,2.3703567255586386,2000,2000,0.0,255.99021636163437,120.66,103.04,256
env_step,4229.358938584104,630000,5006,0.050000000000000044,100000,628001,2.3297214552015064,2000,2000,,,,,
episode,4263.824646709021,635757,5050,0.050000000000000044,100000,633758,2.4658805849403143,2000,2000,0.0,277.3347971612804,130.38,111.36,256
env_step,4289.24086054205,640000,5077,0.050000000000000044,100000,638001,2.379897753864527,2000,2000,,,,,
episode,4307.812072334113,643133,5100,0.050000000000000044,100000,641134,2.4277504720836878,2000,2000,0.0,321.22288304037363,147.52,141.44,256
episode,4352.275834667031,649841,5150,0.050000000000000044,100000,647842,2.312766262128949,2000,2000,0.0,286.35524132444016,134.16,122.24,256
env_step,4353.379953416996,650000,5151,0.050000000000000044,100000,648001,2.326940577402711,2000,2000,,,,,
episode,4401.727001958992,657055,5200,0.050000000000000044,100000,655056,2.554453266605735,2000,2000,0.0,312.6061032459378,144.28,129.92,256
env_step,4421.300971959019,660000,5220,0.050000000000000044,100000,658001,2.4260007777661086,2000,2000,,,,,
episode,4448.664996334119,664072,5250,0.050000000000000044,100000,662073,2.3942054723501207,2000,2000,0.0,304.389385706878,140.34,124.16,256
env_step,4489.222574291984,670000,5293,0.050000000000000044,100000,668001,2.3866613633781673,2000,2000,,,,,
episode,4495.308900250122,670901,5300,0.050000000000000044,100000,668902,2.354209891349077,2000,2000,0.0,294.3658834995099,136.58,120.96,256
episode,4546.392055083998,678292,5350,0.050000000000000044,100000,676293,2.4917599479556083,2000,2000,0.0,322.52569527169703,147.82,143.36,256
env_step,4558.384380209027,680000,5361,0.050000000000000044,100000,678001,2.5555325172692536,2000,2000,,,,,
episode,4596.516822417034,685385,5400,0.050000000000000044,100000,683386,2.457491245314479,2000,2000,0.0,307.22926376110723,141.86,134.4,256
env_step,4627.4946448339615,690000,5432,0.050000000000000044,100000,688001,2.4456160794496538,2000,2000,,,,,
episode,4643.960732416948,692440,5450,0.050000000000000044,100000,690441,2.5303197580575945,2000,2000,0.0,304.8769812929404,141.1,122.24,256
episode,4694.14121433394,699761,5500,0.050000000000000044,100000,697762,2.3635927062034607,2000,2000,0.0,321.48828629851664,146.42,133.76,512
env_step,4695.930012624944,700000,5501,0.050000000000000044,100000,698001,2.3659924813210966,2000,2000,,,,,
episode,4747.85730475001,707560,5550,0.050000000000000044,100000,705561,2.4665995136797427,2000,2000,0.0,344.88057056992324,155.98,146.56,512
env_step,4764.942453459138,710000,5566,0.050000000000000044,100000,708001,2.435341102913022,2000,2000,,,,,
episode,4796.043400209164,714387,5600,0.050000000000000044,100000,712388,2.4427013518065213,2000,2000,0.0,293.1245103633072,136.54,119.04,256
env_step,4836.794283792144,720000,5636,0.050000000000000044,100000,718001,2.4275631204545496,2000,2000,,,,,
episode,4850.07906537503,721747,5650,0.050000000000000044,100000,719748,2.3655971228480337,2000,2000,0.0,319.8862650082462,147.2,136.32,256
episode,4900.590814583935,728939,5700,0.050000000000000044,100000,726940,2.300579527258873,2000,2000,0.0,311.1463899681449,143.84,132.48,256
env_step,4908.252047667047,730000,5707,0.050000000000000044,100000,728001,2.324619532674551,2000,2000,,,,,
episode,4949.472385750152,735895,5750,0.050000000000000044,100000,733896,2.3801402860432863,2000,2000,0.0,301.50265574231724,139.12,122.24,256
env_step,4978.468088624999,740000,5778,0.050000000000000044,100000,738001,2.3959213822633028,2000,2000,,,,,
episode,5003.856918875128,743227,5800,0.050000000000000044,100000,741228,2.3318456260859968,2000,2000,0.0,321.35980087881507,146.64,133.12,256
env_step,5050.733724292135,750000,5849,0.050000000000000044,100000,748001,2.3257903444319963,2000,2000,,,,,
episode,5051.393839624943,750098,5850,0.050000000000000044,100000,748099,2.322793773815036,2000,2000,0.0,297.8764158628499,137.42,119.04,256
episode,5101.305599333951,757076,5900,0.050000000000000044,100000,755077,2.306486633837223,2000,2000,0.0,300.83488361203746,139.56,129.92,256
env_step,5121.678303499939,760000,5920,0.050000000000000044,100000,758001,2.3413584781736136,2000,2000,,,,,
